Timestamp,MachineID,Plant,Temperature,Vibration,Pressure,EnergyConsumption,ProductionUnits,DefectCount,MaintenanceFlag
2026-03-11 22:00:00,142,Plant_B,76.09640363,7.206193441,33.69310219,260.7547442,162,3,0
2026-03-11 23:00:00,140,Plant_B,71.28549594,3.648062064,31.92900376,189.5135551,124,3,0
2026-03-12 00:00:00,148,Plant_A,54.94084159,6.417850065,26.38752804,272.0962287,196,4,0
2026-03-12 01:00:00,118,Plant_B,61.92252774,5.128683366,29.05745227,241.5394331,183,4,0
2026-03-12 02:00:00,141,Plant_A,82.51905055,5.453010809,26.84623225,233.8332767,113,1,0
2026-03-12 03:00:00,110,Plant_B,67.58628134,6.071636432,26.96209765,247.8951754,173,2,0
2026-03-12 04:00:00,146,Plant_B,57.55473573,3.181755605,30.37305616,213.1864581,167,0,0
2026-03-12 05:00:00,148,Plant_A,57.92550448,5.735984101,25.69898895,251.3435269,63,2,0
2026-03-12 06:00:00,141,Plant_B,59.79055904,3.049041153,32.03315412,271.4080339,64,3,0
2026-03-12 07:00:00,122,Plant_B,76.51582932,5.135402023,31.53694189,230.3722178,132,2,0
2026-03-12 08:00:00,139,Plant_A,67.92348906,3.004453467,32.04685295,316.7568966,191,3,1
2026-03-12 09:00:00,145,Plant_B,92.88343878,2.96436147,29.5905611,232.4381519,69,2,0
2026-03-12 10:00:00,121,Plant_A,75.19915822,5.372447003,29.67630369,225.0735579,110,0,0
2026-03-12 11:00:00,102,Plant_A,65.26879731,5.97885772,17.60592689,237.3577241,124,1,0
2026-03-12 12:00:00,109,Plant_A,70.22026579,3.513077255,26.00526797,272.4514528,99,2,0
2026-03-12 13:00:00,124,Plant_A,67.5563432,5.501249625,29.83923824,226.5253197,148,2,1
2026-03-12 14:00:00,115,Plant_C,77.94668901,4.296686553,32.55253257,273.0788889,136,2,0
2026-03-12 15:00:00,111,Plant_C,63.99227931,5.719208644,29.74547068,275.2874903,71,7,0
2026-03-12 16:00:00,139,Plant_A,69.08702243,5.047376448,33.97381034,238.9976658,54,2,0
2026-03-12 17:00:00,103,Plant_C,57.40809956,2.789932592,40.13570998,286.2125468,180,1,0
2026-03-12 18:00:00,147,Plant_A,82.03341676,3.889305723,31.23473675,208.7118398,175,3,0
2026-03-12 19:00:00,127,Plant_A,71.18998405,6.186164974,40.5770246,233.4205226,166,1,0
2026-03-12 20:00:00,107,Plant_B,64.57832468,4.542464157,32.76697038,276.9492939,50,3,0
2026-03-12 21:00:00,133,Plant_A,77.23383789,7.374178183,15.80052547,281.7919317,187,4,0
2026-03-12 22:00:00,132,Plant_C,64.84366644,2.723632851,32.78868972,217.2870505,110,2,0
2026-03-12 23:00:00,118,Plant_B,76.45063603,6.3055201,30.4357278,227.3361385,98,2,0
2026-03-13 00:00:00,107,Plant_A,63.47660299,6.137039462,24.30120645,268.8353053,128,3,0
2026-03-13 01:00:00,140,Plant_A,79.07300087,4.452471827,26.36625041,212.0927741,60,3,0
2026-03-13 02:00:00,119,Plant_C,76.30595591,3.095226175,37.92922085,270.7267832,57,2,0
2026-03-13 03:00:00,108,Plant_C,82.01545927,6.068763997,24.89443171,198.0657909,182,0,0
2026-03-13 04:00:00,103,Plant_C,72.11807192,6.588129987,24.89319907,291.5149169,161,2,0
2026-03-13 05:00:00,127,Plant_A,85.2331659,2.816610334,28.22633311,296.8636763,110,1,0
2026-03-13 06:00:00,141,Plant_C,74.01897922,5.750088089,19.75378915,278.7105161,59,2,0
2026-03-13 07:00:00,131,Plant_B,79.21731563,7.344052569,28.57719618,269.5396028,133,3,0
2026-03-13 08:00:00,124,Plant_A,80.47685438,5.46451486,29.1893857,302.9799585,138,0,0
2026-03-13 09:00:00,103,Plant_B,77.24909381,4.243698254,30.0188112,268.431461,140,3,0
2026-03-13 10:00:00,145,Plant_B,67.60352444,7.513976233,27.49894988,254.0898178,146,3,0
2026-03-13 11:00:00,131,Plant_B,76.36111393,5.448179482,27.12744683,281.9283702,162,2,0
2026-03-13 12:00:00,141,Plant_B,58.33115977,6.7413763,32.6320703,243.4571048,126,3,0
2026-03-13 13:00:00,149,Plant_B,88.8018789,7.654898918,32.99008683,255.0705082,179,2,0
2026-03-13 14:00:00,126,Plant_A,49.50796359,4.172664127,27.75648802,237.154218,145,3,0
2026-03-13 15:00:00,136,Plant_B,46.73294857,4.246336727,28.64232049,303.3251054,64,6,0
2026-03-13 16:00:00,136,Plant_C,64.75801845,6.708580074,28.64627577,289.2429234,111,2,0
2026-03-13 17:00:00,136,Plant_A,81.01833735,7.628761257,35.948121,170.0315849,91,3,0
2026-03-13 18:00:00,113,Plant_C,52.99824941,5.825711382,26.69078253,256.2493344,133,1,0
2026-03-13 19:00:00,126,Plant_A,56.23286565,3.992608431,30.04461129,236.9731853,160,2,0
2026-03-13 20:00:00,112,Plant_C,48.63539628,2.978722505,39.65366939,278.2037491,67,4,0
2026-03-13 21:00:00,149,Plant_B,87.59827764,5.04062475,32.68197819,313.03962,74,2,0
2026-03-13 22:00:00,148,Plant_C,56.10175159,5.70118259,23.00602618,234.2978974,170,3,0
2026-03-13 23:00:00,112,Plant_C,68.4892888,5.882644598,30.80222932,227.3903971,151,6,0
2026-03-14 00:00:00,148,Plant_C,78.12726087,4.317474131,30.24966496,215.5269914,58,4,0
2026-03-14 01:00:00,143,Plant_A,58.99525654,1.875196593,30.68660603,246.9171071,83,4,0
2026-03-14 02:00:00,141,Plant_C,66.37891235,6.557040322,28.61807666,313.8950776,51,1,0
2026-03-14 03:00:00,119,Plant_A,82.092805,4.783428143,31.839456,243.4053295,123,4,0
2026-03-14 04:00:00,136,Plant_B,68.50131202,5.631007172,32.56177813,286.2884125,155,2,0
2026-03-14 05:00:00,102,Plant_C,82.75149378,5.837370378,29.03676456,254.9888752,71,5,0
2026-03-14 06:00:00,106,Plant_C,72.01571253,5.466763208,28.82062372,198.4315021,137,1,0
2026-03-14 07:00:00,147,Plant_A,68.21354855,2.922204815,31.20566571,246.5780518,100,1,0
2026-03-14 08:00:00,110,Plant_B,69.79278375,8.360250101,27.89049504,178.1578944,63,0,0
2026-03-14 09:00:00,130,Plant_B,63.95038933,2.966264939,30.92072817,313.575995,90,5,0
2026-03-14 10:00:00,138,Plant_B,59.10870167,6.011022921,27.95788093,283.72149,144,2,0
2026-03-14 11:00:00,122,Plant_C,74.15446711,4.370245872,34.74198147,269.291768,170,5,0
2026-03-14 12:00:00,145,Plant_A,71.01021883,7.525975201,29.90912253,173.66922,195,0,0
2026-03-14 13:00:00,116,Plant_A,64.38761207,7.348915101,26.23460166,285.2869217,63,2,0
2026-03-14 14:00:00,121,Plant_A,48.27877897,1.406732556,26.08906996,275.4940494,54,1,0
2026-03-14 15:00:00,115,Plant_B,70.57896826,6.78534063,38.65522641,157.9659812,199,1,0
2026-03-14 16:00:00,148,Plant_C,81.55455698,3.827965048,21.15736144,243.8198925,81,2,0
2026-03-14 17:00:00,135,Plant_B,64.69213305,5.73397047,22.60305767,186.6233727,88,4,0
2026-03-14 18:00:00,120,Plant_C,69.19777004,7.057534942,29.78434646,216.8479817,54,4,1
2026-03-14 19:00:00,119,Plant_B,59.86030428,4.169004046,30.47701721,259.0103445,61,4,0
2026-03-14 20:00:00,138,Plant_A,77.57486909,5.818152606,26.61200099,239.9426662,98,2,0
2026-03-14 21:00:00,106,Plant_C,76.15183279,6.749476357,36.75754806,186.7248717,152,3,0
2026-03-14 22:00:00,102,Plant_A,67.32230028,2.07563987,28.22451935,296.5489867,93,3,0
2026-03-14 23:00:00,105,Plant_B,73.48925257,5.87128166,21.85561618,272.8306534,177,2,0
2026-03-15 00:00:00,128,Plant_B,72.33921894,2.289925611,27.98004005,258.6209043,138,2,0
2026-03-15 01:00:00,147,Plant_A,72.9635576,4.44168994,30.23702116,260.6135515,183,4,0
2026-03-15 02:00:00,117,Plant_A,79.53812359,5.212872586,16.98633814,297.8337118,183,3,0
2026-03-15 03:00:00,102,Plant_A,68.59835913,3.117100626,28.36050768,204.1585091,155,5,0
2026-03-15 04:00:00,142,Plant_B,76.61349694,6.629297408,36.37186346,275.3520421,104,4,0
2026-03-15 05:00:00,148,Plant_A,53.46248275,3.649767123,29.10689221,250.0081516,118,1,0
2026-03-15 06:00:00,131,Plant_A,56.86939687,3.942604408,42.0109897,213.6750445,112,4,0
2026-03-15 07:00:00,126,Plant_B,63.80477398,5.275169416,37.01537339,244.6271681,117,1,1
2026-03-15 08:00:00,133,Plant_B,75.30621558,5.111460466,38.02664591,260.0216851,148,2,1
2026-03-15 09:00:00,149,Plant_B,82.1824909,6.372787491,22.45550457,240.600146,84,2,0
2026-03-15 10:00:00,111,Plant_B,70.4995553,2.300021702,29.05556608,287.6862308,179,3,0
2026-03-15 11:00:00,114,Plant_B,67.8583616,3.594588935,27.14561127,222.1090413,116,9,0
2026-03-15 12:00:00,104,Plant_B,68.61486226,5.591805594,20.01986433,268.6013336,197,3,0
2026-03-15 13:00:00,129,Plant_B,72.56982324,1.303463699,29.06349555,223.0104317,64,1,0
2026-03-15 14:00:00,121,Plant_B,68.83595336,6.479001129,27.55283578,190.058411,153,3,0
2026-03-15 15:00:00,121,Plant_A,82.04137391,5.436919395,26.75988559,282.8521095,190,6,0
2026-03-15 16:00:00,127,Plant_A,59.8213741,6.891451858,32.98221361,172.234386,194,6,0
2026-03-15 17:00:00,124,Plant_B,79.17826554,4.258508979,38.41111334,264.3283896,189,4,0
2026-03-15 18:00:00,106,Plant_B,53.46767009,4.492834621,33.57664036,227.3008321,144,1,0
2026-03-15 19:00:00,107,Plant_B,69.45745325,4.90395752,34.20497788,294.2048873,179,2,0
2026-03-15 20:00:00,130,Plant_C,37.94725706,6.977941875,27.21046279,256.3885371,136,2,0
2026-03-15 21:00:00,144,Plant_A,72.65121641,6.385372619,26.33211234,244.3176163,68,1,0
2026-03-15 22:00:00,137,Plant_A,77.83355248,5.870759485,28.34219611,288.7697063,81,2,0
2026-03-15 23:00:00,135,Plant_B,67.85653025,5.375034335,27.23672839,246.1053458,160,3,0
2026-03-16 00:00:00,129,Plant_B,53.96051686,7.853639013,28.99832907,298.2258243,141,2,0
2026-03-16 01:00:00,149,Plant_C,73.91734026,4.42513285,35.17481982,284.1781704,196,1,0
2026-03-16 02:00:00,131,Plant_C,71.09160456,3.869483129,24.73105527,264.1445797,91,3,0
2026-03-16 03:00:00,131,Plant_B,67.65907902,1.371457747,33.25262022,259.863708,143,3,0
2026-03-16 04:00:00,124,Plant_B,79.00072561,4.883320236,29.82381819,209.6622337,172,3,0
2026-03-16 05:00:00,125,Plant_A,64.21238925,6.055692889,26.96989859,269.9214743,75,2,0
2026-03-16 06:00:00,104,Plant_C,73.06145642,5.481194373,34.83032936,193.0700892,160,2,1
2026-03-16 07:00:00,120,Plant_A,74.8308435,3.287347834,32.79408823,200.9214934,177,0,1
2026-03-16 08:00:00,136,Plant_B,74.86365015,4.599729209,37.12477964,259.6671701,130,2,0
2026-03-16 09:00:00,101,Plant_A,74.7855537,7.371117727,27.13913305,220.3302303,132,2,0
2026-03-16 10:00:00,107,Plant_B,54.34753515,5.131094111,31.79502541,264.4199998,141,7,0
2026-03-16 11:00:00,124,Plant_C,70.08159955,3.223238576,31.7451934,232.1839731,155,4,0
2026-03-16 12:00:00,139,Plant_B,51.63410809,3.072561222,25.89395826,247.0163184,137,4,0
2026-03-16 13:00:00,106,Plant_C,61.77291485,6.498753593,29.5027433,308.1306121,79,4,0
2026-03-16 14:00:00,135,Plant_B,84.450465,4.75020937,30.73012918,260.0072749,128,4,0
2026-03-16 15:00:00,104,Plant_A,80.0408415,4.186733005,31.55550316,251.7146605,177,5,1
2026-03-16 16:00:00,110,Plant_B,78.937212,5.919455374,25.78584188,203.5738371,120,1,0
2026-03-16 17:00:00,113,Plant_B,65.28144193,3.47581986,26.79811493,245.8447514,50,4,0
2026-03-16 18:00:00,107,Plant_A,82.24658724,4.569202423,33.76981743,214.8194946,170,5,0
2026-03-16 19:00:00,126,Plant_C,52.5833139,2.683659058,35.76586243,317.7641607,159,3,0
2026-03-16 20:00:00,134,Plant_C,73.81999205,4.096597981,25.6068109,241.3602378,153,8,0
2026-03-16 21:00:00,124,Plant_B,69.07944413,1.69458808,24.38824729,246.9738323,161,2,0
2026-03-16 22:00:00,115,Plant_C,70.52330418,3.722371481,17.99101218,277.8172529,138,3,0
2026-03-16 23:00:00,145,Plant_C,60.41544511,3.368931588,41.02415849,268.7353356,181,4,0
2026-03-17 00:00:00,129,Plant_C,65.42682581,6.423769546,33.61830064,217.4857222,108,1,0
2026-03-17 01:00:00,111,Plant_B,73.98252782,3.617155352,22.32788421,216.7437659,128,4,0
2026-03-17 02:00:00,139,Plant_B,63.52724629,3.676924791,26.89276993,261.4892558,191,3,0
2026-03-17 03:00:00,139,Plant_A,85.2468278,7.849556051,28.9496095,275.6895579,145,1,0
2026-03-17 04:00:00,109,Plant_C,72.8588625,5.144163857,31.42179835,275.2625536,86,0,0
2026-03-17 05:00:00,114,Plant_B,77.74843314,6.876276055,34.34202604,193.3210354,180,6,0
2026-03-17 06:00:00,114,Plant_A,78.8064426,3.351085101,27.27297443,270.2445597,84,3,0
2026-03-17 07:00:00,104,Plant_C,61.49759795,6.063038537,27.44202995,232.8491612,117,3,0
2026-03-17 08:00:00,117,Plant_B,71.09885692,4.815344129,24.39672021,251.9275982,80,1,0
2026-03-17 09:00:00,125,Plant_B,68.83811936,5.954703616,25.36456476,279.592196,158,0,0
2026-03-17 10:00:00,122,Plant_C,77.0310502,6.475437308,30.8622907,247.2524181,152,2,0
2026-03-17 11:00:00,101,Plant_C,75.32930933,5.426593461,34.36432696,230.6728206,138,4,0
2026-03-17 12:00:00,108,Plant_A,76.01179152,5.193010297,24.99096073,317.7442191,91,6,0
2026-03-17 13:00:00,140,Plant_C,83.61286476,3.054645335,26.26398295,199.7031764,133,1,0
2026-03-17 14:00:00,136,Plant_B,69.13690007,6.550089888,25.86482917,250.3521839,107,2,0
2026-03-17 15:00:00,132,Plant_A,60.36453761,5.573844594,36.012611,208.1619389,96,2,0
2026-03-17 16:00:00,117,Plant_B,63.70007018,3.142660337,20.65670537,248.0602992,142,1,0
2026-03-17 17:00:00,104,Plant_B,74.19037483,5.604600353,37.04812628,290.6241763,183,1,0
2026-03-17 18:00:00,119,Plant_B,52.1635403,0.405576774,23.37880499,305.3876493,190,4,0
2026-03-17 19:00:00,123,Plant_A,70.36543983,5.62425836,36.55436091,242.893896,117,4,0
2026-03-17 20:00:00,101,Plant_B,87.62045196,4.193422836,32.19970319,271.0278352,146,1,0
2026-03-17 21:00:00,118,Plant_A,79.26651558,5.108711063,35.12747217,242.9733056,82,4,0
2026-03-17 22:00:00,140,Plant_A,59.98861026,4.55480895,36.21968305,260.5733464,107,3,0
2026-03-17 23:00:00,131,Plant_A,73.46313115,4.716148456,23.5647671,230.2978581,182,5,0
2026-03-18 00:00:00,140,Plant_B,63.80996249,4.501819108,28.53187281,246.9360973,106,1,0
2026-03-18 01:00:00,125,Plant_A,46.23352676,6.576000611,27.38380052,299.2531568,103,5,0
2026-03-18 02:00:00,141,Plant_B,59.50769251,6.273835225,27.24614909,266.3358666,122,1,1
2026-03-18 03:00:00,134,Plant_C,60.01940505,3.188257482,27.87796272,309.096221,110,2,0
2026-03-18 04:00:00,107,Plant_B,70.67367737,3.160022053,29.77293981,213.0920465,164,3,1
2026-03-18 05:00:00,115,Plant_B,81.58089923,3.802831978,35.46294829,227.521467,57,3,0
2026-03-18 06:00:00,124,Plant_C,62.92101377,5.109553942,34.06727253,238.7770816,61,4,0
2026-03-18 07:00:00,120,Plant_A,78.77487402,3.81233215,32.89739648,235.433729,150,1,0
2026-03-18 08:00:00,104,Plant_C,82.92374947,3.711416392,31.608215,315.5584055,52,2,0
2026-03-18 09:00:00,137,Plant_C,63.13594296,5.490288181,27.54750098,217.1320945,197,4,1
2026-03-18 10:00:00,103,Plant_B,71.78150197,3.331510636,24.43385393,309.2346427,188,3,0
2026-03-18 11:00:00,121,Plant_B,79.36101276,6.879030116,23.21057987,174.8605345,158,5,1
2026-03-18 12:00:00,138,Plant_A,59.10631034,4.279940998,29.55738321,206.0856685,177,4,0
2026-03-18 13:00:00,108,Plant_A,79.39843237,3.132047901,31.63595785,198.1477975,171,3,0
2026-03-18 14:00:00,112,Plant_A,65.39350123,4.613845203,37.80417266,273.9983689,157,4,0
2026-03-18 15:00:00,119,Plant_B,88.34549202,3.878678573,28.06513524,204.9637738,92,4,0
2026-03-18 16:00:00,118,Plant_C,69.68933282,5.215972886,37.7702465,166.6390398,188,5,0
2026-03-18 17:00:00,128,Plant_C,67.62657655,7.14603068,22.36787592,229.5016436,135,3,0
2026-03-18 18:00:00,118,Plant_C,60.08188874,7.778411797,37.82163604,287.6212316,126,2,0
2026-03-18 19:00:00,120,Plant_C,79.07550745,3.533956794,43.73031857,285.1773333,81,3,0
2026-03-18 20:00:00,107,Plant_B,59.8152734,5.621870025,31.74393212,159.9245528,98,4,0
2026-03-18 21:00:00,112,Plant_B,71.0840918,4.686904631,34.95578912,223.7690582,107,2,0
2026-03-18 22:00:00,106,Plant_A,63.58760374,5.873437607,27.08543014,258.6719572,190,2,0
2026-03-18 23:00:00,142,Plant_A,60.96703821,3.854972546,27.26480388,240.9489461,100,4,0
2026-03-19 00:00:00,148,Plant_A,79.16552469,3.658920394,32.9912366,214.1003683,111,2,0
2026-03-19 01:00:00,108,Plant_A,60.51521899,4.377368381,33.64588909,326.7686204,166,3,0
2026-03-19 02:00:00,143,Plant_A,66.163904,3.974458723,36.17927682,293.3502699,158,7,0
2026-03-19 03:00:00,109,Plant_B,71.86440228,6.522938305,26.07413786,337.1368329,64,3,0
2026-03-19 04:00:00,109,Plant_C,80.91844342,8.80596368,32.44964178,195.1967951,69,2,0
2026-03-19 05:00:00,114,Plant_C,86.69614998,6.205339492,31.71147532,318.4597606,117,4,0
2026-03-19 06:00:00,147,Plant_B,64.17011229,7.079561467,26.23123794,293.6564069,112,3,0
2026-03-19 07:00:00,118,Plant_A,76.00106817,4.013253277,33.04453936,216.8214747,54,3,0
2026-03-19 08:00:00,132,Plant_C,49.14671757,5.939943353,37.35237736,209.0875374,108,0,0
2026-03-19 09:00:00,120,Plant_A,64.0514131,3.89007023,30.29452388,272.7115839,73,2,0
2026-03-19 10:00:00,116,Plant_C,82.77409021,5.155275866,21.57525606,210.6565707,50,5,0
2026-03-19 11:00:00,100,Plant_C,85.74465366,2.859881463,28.01323202,270.6495013,78,6,1
2026-03-19 12:00:00,108,Plant_A,61.2035381,3.150315922,36.92655015,279.0635823,76,3,0
2026-03-19 13:00:00,121,Plant_B,63.26919323,6.458246981,29.16272319,304.2234124,161,1,0
2026-03-19 14:00:00,132,Plant_B,55.34796934,5.392072113,30.74701432,298.1860208,92,2,0
2026-03-19 15:00:00,136,Plant_C,85.81334532,6.857554416,34.11612423,203.5326651,135,2,0
2026-03-19 16:00:00,142,Plant_A,81.15231653,4.401244836,20.88531439,258.5647463,71,5,0
2026-03-19 17:00:00,146,Plant_A,73.91984907,5.940402057,31.45420794,277.7919213,164,3,1
2026-03-19 18:00:00,139,Plant_B,69.2534026,5.548765473,23.60029236,288.4636077,58,4,0
2026-03-19 19:00:00,112,Plant_C,67.24147747,3.338992243,22.05569894,255.3133086,181,2,0
2026-03-19 20:00:00,118,Plant_C,59.94712116,5.662935668,20.65628898,324.7134055,171,2,0
2026-03-19 21:00:00,128,Plant_C,70.66080021,4.459410625,41.82855561,239.5026013,153,2,0
2026-03-19 22:00:00,134,Plant_A,65.88267636,2.216500383,26.44103955,275.8913348,54,4,1
2026-03-19 23:00:00,124,Plant_A,66.37328344,3.834239083,37.74958375,190.1186638,195,3,1
2026-03-20 00:00:00,130,Plant_C,84.62596902,4.318545882,26.50896453,253.3290521,118,1,0
2026-03-20 01:00:00,123,Plant_C,61.17725663,6.167788216,27.96696858,204.0821367,153,2,0
2026-03-20 02:00:00,129,Plant_B,75.23099575,6.943113765,22.19919411,220.6189716,193,3,1
2026-03-20 03:00:00,146,Plant_A,57.61635923,3.537288894,27.84129185,225.5958522,140,5,0
2026-03-20 04:00:00,139,Plant_B,48.86842467,4.545014428,30.68395646,217.34138,173,5,0
2026-03-20 05:00:00,143,Plant_B,94.84267733,4.917602616,23.97268277,273.4952606,52,2,0
2026-03-20 06:00:00,145,Plant_C,76.27990535,4.859903752,31.59455527,156.3831273,78,3,0
2026-03-20 07:00:00,130,Plant_C,65.94648063,6.026929226,31.22488358,246.1217953,164,5,0
2026-03-20 08:00:00,135,Plant_B,60.06555776,3.882591162,25.57924214,260.7764965,184,5,0
2026-03-20 09:00:00,100,Plant_C,76.44667992,6.476226042,34.89792741,220.6375878,156,2,1
2026-03-20 10:00:00,142,Plant_C,68.90679079,4.855896385,32.9376613,276.5944386,125,5,0
2026-03-20 11:00:00,102,Plant_A,84.4198521,2.930487148,20.72931165,269.8726655,143,4,0
2026-03-20 12:00:00,127,Plant_C,57.11194526,4.487886165,34.83835065,194.9315959,115,3,0
2026-03-20 13:00:00,130,Plant_A,68.71146038,2.980525866,23.88142554,305.2823548,53,2,1
2026-03-20 14:00:00,118,Plant_B,75.25873366,4.847064249,28.17856346,204.5363069,187,4,0
2026-03-20 15:00:00,104,Plant_A,74.06984691,8.163088555,32.57866941,226.0790708,58,3,0
2026-03-20 16:00:00,122,Plant_B,73.43477508,2.979708778,33.20635682,244.3229238,181,5,0
2026-03-20 17:00:00,107,Plant_C,85.6776568,5.076492708,28.91284499,247.0279923,95,3,0
2026-03-20 18:00:00,108,Plant_B,70.41730128,5.618591799,37.91632534,238.1109827,98,6,0
2026-03-20 19:00:00,105,Plant_A,47.88490782,3.543981455,25.45449042,263.7497196,64,3,0
2026-03-20 20:00:00,116,Plant_B,70.00485679,5.285551339,34.43230288,222.0972002,90,2,0
2026-03-20 21:00:00,103,Plant_A,77.97209585,3.518719591,27.84286973,224.2290478,112,2,0
2026-03-20 22:00:00,132,Plant_C,68.20142333,2.999149782,35.38315765,188.0510067,78,6,0
2026-03-20 23:00:00,134,Plant_B,61.80731826,5.371779582,34.24687664,318.7478027,197,3,0
2026-03-21 00:00:00,149,Plant_C,85.0822474,4.814717973,24.05689471,269.7359795,191,4,1
2026-03-21 01:00:00,114,Plant_A,65.24603423,6.640196668,23.6766025,270.262506,191,2,0
2026-03-21 02:00:00,128,Plant_B,59.63306128,3.038269152,31.55156727,144.5547936,143,1,0
2026-03-21 03:00:00,138,Plant_C,62.68556866,5.141531852,31.25281323,240.9082411,194,1,1
2026-03-21 04:00:00,139,Plant_C,79.52016029,4.821719008,24.74127151,268.6585074,180,0,0
2026-03-21 05:00:00,113,Plant_A,82.96654194,4.972069104,27.45127165,258.7376286,170,2,0
2026-03-21 06:00:00,139,Plant_C,72.24310184,2.369580771,31.8902385,238.3708893,105,2,0
2026-03-21 07:00:00,121,Plant_A,68.63476524,3.636604225,35.7160878,219.3225775,170,4,1
2026-03-21 08:00:00,110,Plant_A,79.76483988,6.518302856,20.23915641,190.9565529,111,2,0
2026-03-21 09:00:00,144,Plant_A,65.27786791,5.448428219,31.11462197,288.8411164,91,4,0
2026-03-21 10:00:00,121,Plant_A,75.74867517,5.891225014,23.83192123,195.1068836,144,1,0
2026-03-21 11:00:00,124,Plant_A,59.90736028,2.565253948,21.70014345,265.7434004,115,2,0
2026-03-21 12:00:00,111,Plant_C,73.89036875,6.510982909,30.23152129,235.0579329,101,4,0
2026-03-21 13:00:00,147,Plant_C,72.9250701,4.473721434,26.85996515,326.8475798,180,2,0
2026-03-21 14:00:00,102,Plant_A,67.14397228,4.301879888,40.56409342,306.1157904,167,5,0
2026-03-21 15:00:00,114,Plant_C,69.35443856,5.048694852,24.82639212,332.5196903,90,2,0
2026-03-21 16:00:00,145,Plant_A,73.22123324,0.9426981226,36.50246118,233.0915216,116,5,0
2026-03-21 17:00:00,142,Plant_A,57.93339638,3.319414323,38.06221193,230.9516511,105,4,0
2026-03-21 18:00:00,135,Plant_C,52.31292366,3.258391717,39.60072195,247.7318423,105,3,0
2026-03-21 19:00:00,109,Plant_B,51.78149103,3.987786552,37.57969919,298.5538316,89,4,0
2026-03-21 20:00:00,126,Plant_C,72.16903885,4.44934786,31.82829149,266.6442766,187,3,0
2026-03-21 21:00:00,144,Plant_B,85.05533444,5.481784329,19.69570095,246.6953399,72,3,0
2026-03-21 22:00:00,105,Plant_B,73.16906285,7.15746964,34.22897586,261.8261902,191,1,1
2026-03-21 23:00:00,120,Plant_A,65.76395023,5.214750702,33.42065915,245.4697341,88,4,0
2026-03-22 00:00:00,148,Plant_B,63.4585096,5.75560207,25.86158746,287.0614009,185,3,0
2026-03-22 01:00:00,133,Plant_B,47.14147798,3.426333616,31.44860078,305.5607474,83,7,0
2026-03-22 02:00:00,136,Plant_B,48.43473702,6.168946134,34.9678093,287.3281339,73,6,0
2026-03-22 03:00:00,133,Plant_C,72.86079015,4.626178639,26.17077961,200.0976532,150,0,0
2026-03-22 04:00:00,133,Plant_A,61.22156721,5.43673013,31.13786746,299.0287271,148,2,0
2026-03-22 05:00:00,123,Plant_A,62.22624747,6.181998019,31.57676362,338.9820139,88,4,0
2026-03-22 06:00:00,142,Plant_A,61.40945412,6.386836507,36.62199006,247.1237308,198,1,0
2026-03-22 07:00:00,122,Plant_B,62.90760759,5.774746159,29.88448476,192.0518357,188,3,0
2026-03-22 08:00:00,144,Plant_C,66.88854828,5.211290645,30.22345872,200.2458527,177,5,0
2026-03-22 09:00:00,124,Plant_A,69.8178417,5.081888345,26.89616072,222.1413376,80,3,1
2026-03-22 10:00:00,114,Plant_C,72.62082621,4.799928967,34.89078557,226.564336,123,1,1
2026-03-22 11:00:00,114,Plant_B,58.20946248,4.314823691,22.82175989,278.8583047,136,3,0
2026-03-22 12:00:00,142,Plant_A,79.98678738,4.944345725,30.46886762,193.6433605,140,3,0
2026-03-22 13:00:00,102,Plant_B,60.89851104,4.371552918,27.62654655,218.3089409,106,5,0
2026-03-22 14:00:00,124,Plant_B,75.82237782,3.277273215,27.97716562,220.7294365,83,2,0
2026-03-22 15:00:00,149,Plant_B,54.57432026,2.00887223,28.81504212,244.945875,163,6,0
2026-03-22 16:00:00,114,Plant_B,49.47266786,3.533198388,39.64659761,325.6986779,106,1,0
2026-03-22 17:00:00,110,Plant_B,58.93178087,5.317695349,26.57975414,277.3878442,83,6,0
2026-03-22 18:00:00,119,Plant_A,62.0982879,6.503432745,32.87962937,262.3748192,122,1,0
2026-03-22 19:00:00,107,Plant_B,64.03160938,3.294824759,28.61711022,265.8087381,54,1,0
2026-03-22 20:00:00,134,Plant_A,60.3616677,3.096601342,32.3965943,269.0227655,62,3,0
2026-03-22 21:00:00,144,Plant_A,66.69599456,4.736906706,29.9313518,204.0104798,199,6,0
2026-03-22 22:00:00,142,Plant_A,75.78666229,3.090235862,21.24491272,191.5131449,150,4,0
2026-03-22 23:00:00,115,Plant_B,59.71305676,4.611381425,33.921096,257.0739369,115,4,0
2026-03-23 00:00:00,143,Plant_B,59.15144683,4.262870646,19.26904006,220.5173462,91,2,0
2026-03-23 01:00:00,118,Plant_C,85.94233598,3.858314954,35.49841223,196.2041008,192,3,0
2026-03-23 02:00:00,127,Plant_A,67.69014142,5.937241759,26.78104082,286.9547918,73,4,0
2026-03-23 03:00:00,117,Plant_B,57.31120693,3.474648373,23.0288001,238.3236731,174,2,1
2026-03-23 04:00:00,104,Plant_A,71.73383364,3.924427248,26.27225857,240.6761063,197,2,0
2026-03-23 05:00:00,130,Plant_B,70.7278108,3.414082269,27.62143748,256.1133655,98,4,0
2026-03-23 06:00:00,117,Plant_C,63.72107148,8.39233545,30.50529501,213.9395225,87,4,0
